Site	basin	TD	FD	PD	LCBDtax	LCBDfunc	LCBDphylo	Elevation	Gradient	SPI	Qmon	Qann	CatchArea	Order	Out_dist	MAT	Tsea	Ttrend	MAP	Psea	Ptrend	HFP	Urban	Cropland	TN	TP	EC	pH	DO	COD
HAR29	HAR	17.1828555	5.475995286	3.801895203	1.052537	0.248034079	0.193638	51	0.065928	0.0001	0.33203125	10.556	15848	5	236.8	11.67153055	11.49571782	0.025772435	519.5660018	133.840219	-0.326461121	39.31570053	0.784725645	0.124982111	4.9	0.065	880	9	9.1	6.7
HAR30	HAR	5.074657948	3.198953001	1.866076055	1.093919	2.670711192	1.265823	22	0.026883	0.0001	0.483072917	1.066	953.5	4	223.6	11.67153055	11.4134014	0.025772435	519.5660018	135.5595927	-0.326461121	45.15948105	0.120994178	0.808913161	19.6	0.065	850	8	10.4	5.6
HAR31	HAR	10.13780887	2.822315048	2.427857214	1.07395	0.398746449	0.651926	50	0.03226	0.0001	0.483072917	0.193	178	2	237.1	11.53524834	11.32743686	0.027412626	599.1921089	133.637785	0.357798967	20.02218246	0.127409913	0.033232776	1.4	0.05	443	8	10.1	2.3
HAR32	HAR	2.800094073	1.435518926	1.676492972	1.004041	1.407201687	1.64796	53	0.026883	0.001998003	1.18359375	0.137	120.7	2	236.8	10.04122443	11.44378639	0.019171619	558.2301815	132.5790569	-0.611798339	36.80495071	0.326235303	0.15701383	16.8	0.04	420	8	8	3.8
HAR33	HAR	26.59934261	4.97543745	3.821575237	1.009641	9.33E-02	9.75E-02	192	0.003216	0.0009995	0.295572917	0.077	70.8	1	250.6	10.04122443	11.27900685	0.019171619	558.2301815	129.0676861	-0.611798339	17.01148987	0.009293081	0.001737767	4.9	0.02	500	8	7.5	3.6
HAR34	HAR	19.13296225	4.836142803	3.816195953	1.056444	0.171770918	0.340975	408	0.0001	4.832138414	61.8671875	2.228	7014.9	5	314.8	8.186639862	11.60102401	0.021165808	623.8266989	126.37476	-0.225465716	29.94140434	0.133185157	0.411919167	5.6	0.02	800	8	9	1.8
HAR35	HAR	4.207450589	2.55596934	1.314457852	1.113612	3.657927601	1.507867	353	0.221242	0.012916225	5.272135417	3.201	8428.3	5	304	8.543693506	11.66970746	0.017193747	598.5804605	126.3081078	-0.30451861	26.32321548	0.052658298	0.154049883	1.4	0.05	460	8	10.4	1.3
HAR36	HAR	10.46623046	4.415274287	2.377929227	1.068341	1.877901461	1.073187	373	0.0001	6.016535137	5.272135417	3.351	8702.8	5	297.4	8.543693506	11.60075231	0.017193747	598.5804605	127.7713186	-0.30451861	14.85523033	0.056185696	0.069675897	8.61	0.06	1030	8	9.31	2.4
HAR37	HAR	7.623547262	4.728606328	2.705989709	1.115815	0.366998588	0.226242	794	0.006431	0.162968828	2.321614583	0.157	221	2	356.2	6.456052737	11.6965225	0.021544115	617.3924752	117.5787722	-0.128319898	12.32804298	0.004923076	0.059448275	14	0.02	562	8	11.4	3.3
HAR38	HAR	3.036325792	2.400087838	1.266241795	1.14044	3.897685829	1.619154	492	0.019714	0.153579088	0.08203125	0.244	384.7	2	324.9	8.186639862	11.56652351	0.021165808	623.8266989	124.2589727	-0.225465716	11.33849812	0.032146982	0.183431442	5.6	0.02	480	8	9	1.8
HAR39	HAR	12.53189662	3.166032653	2.445146607	1.022687	0.15548925	1.025719	363	0.073967	0.001998003	0.515625	0.06	87.2	1	312.9	8.186639862	11.67309572	0.021165808	623.8266989	125.7221971	-0.225465716	15.53397655	0.024826352	0.141196753	4.97	0.02	760	8	10.82	2.3
HAR40	HAR	6.237014832	1.824456452	2.123767749	0.987861	1.002221935	1.111816	598	0.124559	0.009950331	1.216145833	0.608	683.7	3	353.4	7.126959764	11.75102676	0.017813209	589.097159	121.200157	-0.407362949	16.86901093	0.01049019	0.105344807	14	0.02	925	8	12.9	3.5
HAR41	HAR	16.40905258	3.400952787	3.149915972	1.022629	0.142596668	0.435146	307	0.02061	0.001998003	0.208333333	0.976	1227.5	3	317.7	8.543693506	11.73526128	0.017193747	598.5804605	125.631112	-0.30451861	21.71749496	0.119608634	0.226902743	6.3	0.05	900	7	10.5	1.4
HAR42	HAR	15.4577282	4.621181106	3.082503284	1.028908	0.628414449	0.934693	433	0.077962	0.236651901	0.515625	0.199	265.6	3	325.8	8.186639862	11.53650363	0.021165808	623.8266989	125.0619566	-0.225465716	14.2100172	0.003256178	0.047525214	6.3	0.025	1200	8	9.8	1.7
HAR43	HAR	9.096972146	2.170049932	1.749732261	1.008549	0.560254107	0.528689	373	0.092299	0.00796817	0.217447917	0.201	230.4	3	303.9	8.543693506	11.61564326	0.017193747	598.5804605	127.7097074	-0.30451861	17.70144272	0.040875732	0.08210808	2.8	0.01	700	8	8.6	1
HAR44	HAR	14.40677752	5.09881984	3.041870932	1.054955	0.395855418	0.366792	122	0.0001	1.763188512	2.166666667	0.376	358.4	3	237	11.53524834	11.12818972	0.027412626	599.1921089	131.8919429	0.357798967	42.18380737	0.144889084	0.344455436	2.87	0.02	1000	7	8.06	1.6
HAR45	HAR	4.191323351	2.577708009	1.143444181	1.117664	2.409285848	1.53277	105	0.0001	2.304183814	2.166666667	0.014	12.1	1	248.1	11.53524834	11.17665327	0.027412626	599.1921089	132.2365366	0.357798967	26.04738045	0.092944171	0.228974547	1.4	0.04	915	8	10.7	1.6
HAR46	HAR	15.28251402	3.890565575	2.3299054	0.988222	4.13E-02	0.554721	599	0.035844	0.0009995	2.166666667	1.084	4202.3	5	377.1	7.615767973	11.5861096	0.02535181	626.5688669	119.3293635	-0.110104897	12.3582592	0.035815366	0.068494971	32.9	0.09	850	8	8.3	3
HAR47	HAR	4.151369482	2.471853471	1.207279196	1.11263	2.549267886	1.640773	595	0.361799	0.016857117	0.552083333	1.054	4234.8	5	369	7.615767973	11.55709058	0.02535181	626.5688669	119.5892384	-0.110104897	12.28222179	0.001365135	0.043574155	32.9	0.09	700	8	8.3	3
HAR48	HAR	9.68481545	3.090734464	2.032424347	1.05218	0.185262807	1.028058	362	0.011256	3.932433291	0.171875	0.901	1668.4	4	339.7	8.186639862	11.55597714	0.021165808	623.8266989	123.7421583	-0.225465716	22.49791336	0.036608441	0.233417	1.4	0.02	430	9	10.8	2.3
HAR49	HAR	3.606486945	1.32372876	1.303751893	1.180822	1.153128668	1.457888	529	0.085224	0.0009995	0.217447917	0.901	1668.4	4	339.7	8.186639862	11.6039162	0.021165808	623.8266989	121.3960937	-0.225465716	15.47443485	0.004054579	0.053279666	7.7	0.02	480	9	10.6	1.7
HAR50	HAR	7.476350302	2.419391276	1.656600066	1.07505	0.34737394	1.013563	17	0.0402	0.0001	0.217447917	12.12	17308.8	5	195.9	12.56018163	11.28880247	0.029679167	512.0323656	139.572899	-0.65403483	44.80293274	0.396391014	0.365864796	8.4	0.035	550	7	9.2	5.2
HAR51	HAR	9.626807135	2.187594625	2.177905712	1.030851	0.599172773	0.136678	18	0.024195	0.0001	1.631510417	0.157	113.3	2	212.2	11.67153055	11.30909912	0.025772435	519.5660018	137.6402179	-0.326461121	45.16739273	0.575114809	0.282966768	11.9	0.04	382	8	10.5	3.5
HAR52	HAR	6.331073875	3.010927094	1.863488826	1.02484	1.104822967	1.379085	14	0.019714	0.0001	2.197916667	11.994	17162.9	5	209.8	11.67153055	11.31398357	0.025772435	519.5660018	137.6552721	-0.326461121	50	0.412418559	0.419925442	4.2	0.02	426	8	7.9	3.2
HAR53	HAR	19.44265385	4.429029317	3.497517936	0.986472	0.229539444	1.039187	18	0.018347	0.0001	1.244791667	11.994	17162.9	5	209.8	11.67153055	11.31316933	0.025772435	519.5660018	137.7266789	-0.326461121	49.04830551	0.492537296	0.30687273	3.5	0.05	832	8	10.5	4.8
HAR54	HAR	22.23417581	5.106861059	2.876007023	0.967222	0.149489154	9.33E-02	15	0.015234	0.0001	0.171875	12.58	17663.9	5	166.7	12.98839369	11.1645575	0.031463266	539.5735127	143.1149183	-0.57470926	41.30702591	0.419767153	0.412259647	14	0.072	772	8	11.3	5.1
HAR55	HAR	9.419638181	3.263412222	2.406251998	0.970289	0.261321073	1.121665	41	0.012864	0.0001	0.45703125	0.021	16	1	177.3	12.56018163	11.18327766	0.029679167	512.0323656	142.6725066	-0.65403483	45.06235886	0.344704749	0.585019811	10.5	0.097	1233	9	10.9	5.6
HAR56	HAR	15.81975093	3.302454118	3.940947154	0.955608	0.116026586	0.569064	61	0.027779	0.0001	0.25	0.087	58.9	1	204.4	12.30904302	11.04953676	0.031604837	625.7260611	133.7494042	0.238838415	46	0.994574768	0.000790612	11.2	0.023	820	8	9.6	2.8
HAR57	HAR	14.47768201	3.011257966	3.283549914	0.924822	0.170706628	0.987325	31	0.043416	0.0001	0.333333333	0.142	101.9	2	195.6	12.56427251	11.19146821	0.030562133	594.2765451	140.5868532	0.30707487	46.43046188	0.629556132	0.366933908	14	0.107	560	7	10.5	5.7
HAR58	HAR	9.795173647	3.884252925	2.077987693	1.113944	2.80853244	1.073874	16	0.027779	0.0001	0.45703125	0.362	255.2	2	218.1	12.56427251	11.21396683	0.030562133	594.2765451	135.5593043	0.30707487	45.61155701	0.692737056	0.28279377	17.5	0.05	610	8	9.5	3.2
HAR59	HAR	10.86699978	3.020677701	2.275454793	1.013451	0.266366819	1.02262	48	0.004824	0.0001	0.333333333	0.019	13.3	1	207.1	12.56427251	11.16456043	0.030562133	594.2765451	138.4165425	0.30707487	46.33607101	0.692875999	0.30567571	28	0.195	880	8	8.9	4.1
HAR60	HAR	13.91999408	4.37684826	3.250587515	0.98818	0.397122705	0.181117	66	0.0001	0.375005901	0.0703125	0.016	10.7	1	203.6	12.97814296	11.08910565	0.032318759	600.020673	137.3903101	0.165669067	38.02447128	0.992758422	0.007241578	25.2	0.08	860	8	9.2	4.1
HAR61	HAR	7.270871565	2.625496567	2.112284872	0.973215	0.519719093	0.969337	14	0.007555	0.0001	1.736979167	3.479	2713.8	4	168.9	12.98839369	11.13191975	0.031463266	539.5735127	144.1187351	-0.57470926	45.30389404	0.285077017	0.597488413	6.3	0.12	780	9	12.2	5.3
HAR62	HAR	9.865736506	3.537755134	2.360597054	0.958993	0.180890353	0.885638	28	0.0001	1.382035304	0.270833333	0.698	573.9	4	246.3	11.19542559	11.19161778	0.03033889	646.5669926	132.6011932	0.220859658	49.13295364	0.811452516	0.188547484	9.8	0.075	880	8	12.6	3.2
HAR63	HAR	11.77745305	4.091168973	2.548709209	1.02045	0.963327736	1.12753	23	0.025091	0.0001	0.270833333	0.927	489.3	3	203.9	12.19716865	11.29453218	0.028235896	523.989537	138.0765486	-0.75128376	40.66170502	0.098198262	0.845557333	4.2	0.145	1050	9	9.2	6.6
HAR64	HAR	16.51852579	4.904664465	3.232380856	0.965764	0.498446397	0.917887	47	0.018818	0.0001	0.670572917	0.328	226.6	2	277.8	12.97814296	11.13083718	0.032318759	600.020673	147.8197735	0.165669067	43.62685013	0.35481086	0.641307509	25.2	0.26	780	8	6.1	4.5
HAR65	HAR	4.887924284	3.039718624	1.598086157	1.147279	1.208216796	2.558178	303	0.183703	0.001998003	0.670572917	0.565	564.4	3	286.9	9.746750065	11.06453581	0.022338285	598.4117048	129.5737997	-0.038310887	32.38677597	0.118080041	0.190302288	4.2	0.01	410	8	9.4	0.9
HAR66	HAR	14.1791954	4.852753491	3.802435039	0.993867	0.217339398	0.203616	68	0.0001	0.009950331	9.819010417	0.087	58.9	1	204.4	12.30904302	11.05977253	0.031604837	625.7260611	134.1244146	0.238838415	46	0.981158459	0.009862076	14	0.03	520	8	5.4	2.4
HAR67	HAR	12.9149696	4.525967622	3.7883146	0.991887	0.195432673	0.117917	29	0.0001	1.39574952	39.88541667	0.082	63.1	1	184.5	12.98839369	11.16015944	0.031463266	539.5735127	142.9783746	-0.57470926	39.26816177	0.717225233	0.241219376	9.1	0.05	480	8	12.8	3.8
HAR68	HAR	7.110363237	3.563562875	1.616666241	0.990148	0.122477417	0.429254	10	0.01613	0.0001	3.505208333	1.992	1617.6	4	224.9	11.53524834	11.25340725	0.027412626	599.1921089	134.6394049	0.357798967	45.79228973	0.344558423	0.607998373	5.6	0.12	480	8	8.9	2.8
HAR69	HAR	13.77896768	4.748565626	2.924232888	0.967748	0.188349618	0.650461	76	0.13352	0.001998003	31.80208333	0.034	25.6	1	296.5	12.09514279	10.99070023	0.027044244	578.5650437	143.3307335	0.187446426	45.46425247	0.586002456	0.413997544	4.9	0.1	650	8	9.6	4.3
HAR70	HAR	16.86343962	4.817699992	3.542895795	0.990699	0.21668692	8.40E-02	552	0.0001	4.635000796	86.61458333	29.482	43590.4	6	324.8	8.354672711	11.51739608	0.023174973	568.4048239	121.3550295	0.081428928	36.51572037	0.093474419	0.072174164	7	0.02	500	9	7.4	4.8
YR1	YR	2.800094073	1.958353314	1.808011586	1.030399	0.331960903	5.83E-02	3	0.017268	0.0001	0.072916667	1490.635	761252.5	8	1	16	10.05598605	0.022	590	102.6137343	0.05	40	0.167529086	0.426854978	2.32	0.04	844	8	8.3	2.2
YR2	YR	6.257530047	5.065506258	2.022500726	1.015263	0.962977283	0.828437	120	0.0001	0.002995509	1724.697917	84.227	18910.7	5	859.9	15.69818636	9.685702085	0.022582329	1312.264396	85.63519237	-0.234175571	42.34047699	0.221740035	0.692205516	2.31	0.089	639	8	10.2	4.2
YR3	YR	25.68000305	4.281181347	2.99360702	0.948174	5.70E-02	0.440011	1103	0.0001	10.0373447	0.01	776.853	395487.8	7	1978.4	8.071537819	12.08504787	0.027933136	404.796582	109.9211907	0.588150492	35.74329758	0.049830505	0.015756637	2.55	0.032	806	8	7.9	1.4
YR4	YR	6.597539554	4.24027226	1.924728312	0.903225	0.440424036	8.02E-02	1074	0.023173	0.0001	0.01	742.584	316942.2	7	2577.5	9.892036168	12.04758503	0.04124107	109.8352822	102.4873798	0.007015996	34.10924149	0.235855947	0.295404595	2.44	0.034	818	8	8.1	2.2
YR5	YR	7.445101555	4.42592416	2.353153007	1.092492	0.971833594	0.231382	399	0.0001	6.368056818	0.958333333	0.028	15.4	1	1400.5	12.89915373	10.26012943	0.02933466	877.659921	84.78694152	-0.39051837	26.26352501	0.176684749	0.823315251	5.34	0.144	145	8	9	7.6
YR6	YR	6.123555021	3.062580781	0.910006362	1.149785	0.786287509	0.278127	2003	0.089196	0.002995509	153.171875	19.904	15142.8	5	3529	6.206161933	9.997822462	0.029221232	378.8479575	92.68752605	0.194114545	50	0.187571621	0.231185314	1.41	0.12	405	8	7.3	1.9
YR7	YR	3.893220475	2.472938216	1.92382477	0.98874	0.36106808	1.644079	43	0.0001	0.013902905	93.78645833	0.141	49.7	1	414.3	15.37444912	10.29308332	0.029066925	1061.536862	107.4036612	-0.188504818	4.222826481	0	0	1.66	0.03	1190	8	8.4	4
YR8	YR	11.09128401	1.638513687	2.385568628	1.005672	1.159687597	1.720381	7	0.0001	0.608678024	92.90104167	1.032	364.2	3	422.2	15.37444912	10.2981497	0.029066925	1061.536862	107.3627039	-0.188504818	4.852497578	0	0	1.6	0.03	1160	8	8.8	4.2
YR9	YR	6.915809341	3.37009141	2.15230649	1.137207	0.977215577	1.719346	1017	0.0001	8.919620356	0.15625	10.607	26308.2	5	2376.7	8.736025294	12.69744623	0.04223802	205.8189058	108.9352744	0.327615733	14.81756115	0.210445024	0.434009642	2.15	0.07	420.6	9.44	7.5	5.8
YR10	YR	2.58640929	2.349297613	1.481254208	1.122128	3.413000956	0.13883	1342	0.0001	8.970041252	1660.895833	758.076	250353.6	7	3158.5	8.678938945	10.16944598	0.035464353	206.4377492	98.68109406	0.067200396	36.88783646	0.032732997	0.587051382	1.32	0.088	711	8	7.4	2.3
YR11	YR	6.26120069	4.018480466	2.384897945	1.029141	0.529262194	0.407953	139	0.044899	0.0009995	9.182291667	8.535	9230.5	4	902.2	14.09961184	9.507771351	0.022972203	1270.574088	88.67724019	-0.231690398	26.02338219	0.243410743	0.391404912	2.96	0.05	742	8	11.4	2.2
YR12	YR	5.346974914	3.220266355	1.994173515	1.015749	1.725050788	0.741539	1565	0.01014	0.002995509	1670.421875	0.004	25.8	1	3370.4	7.970466698	10.11436104	0.028483374	240.51134	92.43398904	0.293015961	40.79441452	0.013723642	0.500777078	1.41	0.066	531	8	6.9	2.3
YR13	YR	5.656854249	2.453757162	1.557383833	1.059063	0.83629438	0.246968	2314	0.497943	0.011928571	93.53125	19.336	13634.6	5	3588.2	3.906480983	9.082121286	0.032390856	438.5983892	96.65587148	0.588263583	13.23733425	0.00019893	0.049325458	1.48	0.011	322	8	7	1.8
YR14	YR	4.75682846	2.990870543	1.803728246	1.025535	0.354324254	0.502641	14	0.0001	1.110870186	0.21875	0.413	192.3	1	1	13.83311182	10.81190749	0.033168878	922.9346304	118.0711539	0.399365598	29.20630074	0.031234587	0.946740734	3.44	0.04	963	8	8.1	2.1
YR15	YR	6.585507054	2.893545814	1.525876377	1.065604	0.322324842	0.271378	3443	0.0001	4.528235145	85.98958333	52.336	4497.9	4	4470.2	2.225821811	6.989250394	0.032652089	737.895771	83.90567789	0.546670492	19.59591675	0	0	0.36	0.1	290	6.98	6.9	3.6
YR16	YR	4.710650674	2.001551915	1.601620055	0.94711	0.71033094	1.248229	13	0.0001	1.111857515	0.015625	1487.455	760099.9	8	99.1	14.30820396	10.8636094	0.033956277	920.2945323	116.203761	0.647579188	49.33044052	0.236378308	0.55618987	2.14	0.025	874	8	8.2	1.9
YR17	YR	7.268613854	4.555197794	2.482304139	1.016271	0.292309696	0.196437	450	0.0001	7.219648629	1667.973958	1356.914	694016.5	8	975.4	13.91998822	9.433823618	0.021637471	1112.521638	81.27391749	-0.264873419	16.75033379	0.004059743	0.151221448	2.73	0.033	892	8	7.8	2.6
YR18	YR	6.061106672	3.047942523	1.676937012	0.982341	0.324286497	0.106227	337	0.006928	0.983201437	0.026041667	0.337	150.8	2	997.3	13.41313038	9.55381341	0.020065719	1063.412958	79.69244651	-0.167433836	20.45208931	0.067867	0.362154823	2.84	0.06	669	8.7	6.3	3
YR19	YR	7.325390134	4.702350823	2.074985689	0.9372	0.255866836	0.106188	568	0.010391	0.0001	2.421875	105.509	31877.3	6	1553.2	9.921742659	9.16981671	0.025880037	1010.825671	75.93147458	-0.247778911	42.8814888	0.932370738	0.063167353	5.31	0.033	721	8	9.1	2.3
YR20	YR	7.9130516	2.621592667	2.437580191	1.03284	0.27555529	1.659037	1103	0.006063	0.0009995	1638.489583	0.001	85.1	2	2887.7	10.49229119	10.51420599	0.039563633	176.6288788	96.54002622	-0.058647506	33.25366211	0.029678578	0.686024352	1.94	0.049	754	8	7.6	1.8
YR21	YR	12.18417555	3.262230108	2.330660086	1.029489	0.553161061	0.297587	394	0.0001	0.001998003	26.61979167	184.233	46974.1	6	1393	13.32582495	9.482681518	0.022436544	995.3532664	69.18111369	-0.289152344	50	0.581367497	0.223855728	5.65	0.072	596	8	7.3	4.1
YR22	YR	12.67165233	4.655506544	2.723760464	1.029407	0.438708136	0.037943	2698	0.03133	0.0001	1366.192708	0.697	3994.1	4	3947	1.456354506	8.993292344	0.031132397	453.9056072	101.3005879	1.145179781	23.11643028	0	0.373398327	1.73	0.016	384	8	9.7	3.8
YR23	YR	3	2.573994173	1.109780096	1.192045	0.377481249	0.11875	3445	0.053691	0.0009995	98.16666667	60.383	5492.4	4	4409.5	2.293552469	7.111844418	0.034789916	697.3620963	85.08578593	0.201800724	24.10365677	0	0	1.38	0.092	79	7	6	4
YR24	YR	5	3.038924238	2.035723838	1.002903	0.148858814	1.800374	1	0.035844	0.0009995	0.390625	1488.146	760426.1	8	67.9	14.38279829	10.81364271	0.035743493	894.9066323	115.8947091	0.748992777	41.3692894	0.14570256	0.524607864	3.81	0.05	976	8.5	8.97	1.7
YR25	YR	6.977705215	3.551384559	2.319110988	0.968266	0.294146845	0.315038	251	0.0001	2.623943692	1661.213542	1360.773	695832.9	8	946.2	14.38835485	9.223099343	0.020741129	1147.293643	80.8836508	-0.387440783	7.105489254	0.001650086	0.156708152	2.86	0.018	933	8	7.5	2.3
YR26	YR	5.743491775	2.827126888	1.711470467	1.103786	0.476970099	0.349075	995	0.00866	0.0009995	0.005208333	752.03	368972.5	7	2091	8.956118934	12.89488318	0.035613362	318.5645165	109.0692928	0.079450552	17.86491203	0.058630105	0.676533192	1.67	0.036	991	8	7.4	2.6
YR27	YR	12.24711002	2.924851678	2.350442153	1.147275	0.357854097	0.152278	2141	0.025979	6.132840404	61.734375	33.492	10776.6	5	3631.9	4.120840761	9.056256696	0.032613777	497.1059914	98.84641336	0.442211779	50	0.00028988	0.66809333	3.59	0.083	650	8	7.4	3.9
YR28	YR	12.22658713	3.897777047	2.538337998	0.987108	0.170951478	4.62E-02	91	0.037813	0.0001	74.77604167	31.066	5962.4	4	894.7	15.62575487	9.709703393	0.020872113	1259.721988	83.76174436	-0.260127511	39.86919785	0.47253917	0.524270818	2.31	0.02	731	8	6.9	3.1
YR29	YR	7.290194577	4.140218211	1.929712528	1.093767	0.386722823	0.472	2499	0.048496	0.0001	89.453125	17.24	12180.3	5	3631.6	1.759373333	8.821515715	0.035679075	511.0479664	98.77301851	0.758906066	17.06425476	0.000289857	0.299574308	1.28	0.05	443	9	8	2
YR30	YR	11.62421785	4.415219161	2.214347381	0.938784	0.28243324	4.45E-02	18	0.0001	1.26327891	1364.630208	1489.082	760794.4	8	40	14.047033	10.82925787	0.03414714	892.6585112	115.0659197	0.469758715	31.87708092	0.054665551	0.672053288	3.52	0.03	1100	8.3	8.68	1.8
YR31	YR	10.42214615	3.774421699	1.976620093	1.041582	2.066892544	0.332336	2427	0.020279	3.999319342	0.869791667	9.502	3386.4	4	3685.9	2.492012779	8.686578864	0.032918584	570.6176486	98.39581299	1.485152803	46.95749664	0	0.232069861	2.74	0.046	515	8	9.3	3.2
YR32	YR	9.7255985	2.586791145	2.223714819	1.088329	0.980865832	0.224394	789	0.252014	0.011928571	0.01	0.03	25.8	1	930.7	14.09961184	9.545879514	0.022972203	1270.574088	88.64282192	-0.231690398	13.12009048	0.009084407	0.021029794	3.34	0.025	899	8	13.2	2.1
YR33	YR	3.170032827	2.672506291	1.453198684	1.221628	2.782116514	0.393221	1702	0.116041	0.011928571	1663.182292	758.641	221971.5	7	3448.3	8.193394528	10.14742811	0.030145773	266.8915981	92.48500037	0.269495463	50	0.260364239	0.096183777	2.96	0.033	479	7	7.4	1.4
YR34	YR	4.130851921	2.813626444	1.231418592	1.151193	2.123965525	3.60E-02	2046	0.02165	1.387793237	1425.567708	558.53	138435.8	6	3702.6	3.939074615	8.7593086	0.034820426	477.7792292	97.46029313	0.648666261	46.53462219	0.000289915	0.489162862	0.88	0.05	460	8	7.1	1.9
YR35	YR	6.67872293	2.740357467	2.219275931	1.111347	1.668404621	0.835587	700	0.001448	5.755748543	1386.166667	822.711	434547	7	1617.8	10.80999082	11.21128046	0.024286244	539.2999875	98.22017626	2.031565151	40.65098953	0.290971644	0.294064294	2.36	0.021	906	9	8.1	2.4
YR36	YR	8.287085032	3.111972228	1.511240822	1.063283	0.261473821	0.716117	1470	0.01732	0.0009995	48.36979167	37.343	8063.1	5	1847.8	7.162147287	8.641275932	0.027366366	495.6190755	82.25022783	-0.578960976	28.11652184	0.012728437	0.708615237	3.77	0.098	768	8	8	2.6
YR37	YR	5.450691788	2.957010767	1.884010784	1.106212	0.561089198	0.193906	19	0.008065	0.0001	0.239583333	0.413	192.3	1	1	13.83311182	10.83559978	0.033168878	922.9346304	117.1977993	0.399365598	28.32354736	0.065623214	0.740528863	1.33	0.04	801.6	8.6	9.48	12
